numero_celular;data_captura;tipo_cupom;tipo_loja;local_captura;latitude;longitude;nome_loja;endereco_loja;valor_compra;valor_cupom
(11) 91077-2159;13/07/2025;Cashback;vestuário;Semáforo;-23.561652566737894;-46.65376250119179;Lojas Americanas;Av. Paulista, 2300;995.54;49.78
(11) 99229-6934;27/07/2025;Produto;restaurante;Parque Trianon;-23.563824764054804;-46.6568104963472;Subway;Av. Paulista, 2026;683.31;24.79
(11) 91761-1798;20/07/2025;Desconto;móveis;Calçada aleatória;-23.564003674031802;-46.6502691763114;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;968.21;151.88
(11) 92726-5145;16/07/2025;Desconto;móveis;Calçada aleatória;-23.5639772586325;-46.65020314851339;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;543.09;165.8
(11) 99750-8841;20/07/2025;Cashback;farmácia;Parque Trianon;-23.563719464079895;-46.6570431172144;Drogaria São Paulo;Av. Paulista, 1230;690.79;34.54
(11) 96796-4972;27/07/2025;Cashback;outros;MASP;-23.561661649159003;-46.655977415752396;Smart Fit;Av. Paulista, 2006;190.36;9.52
(11) 99747-1905;06/07/2025;Desconto;eletrodoméstico;Semáforo;-23.561876120563706;-46.654169117365804;Ponto Frio;Rua da Consolação, 2303;396.66;122.97
(11) 92723-3451;06/07/2025;Desconto;vestuário;Calçada aleatória;-23.564246666118606;-46.64992689383651;Lojas Americanas;Av. Paulista, 2300;727.71;336.05
(11) 99566-3510;13/07/2025;Produto;móveis;Calçada aleatória;-23.563926510028605;-46.6501520829526;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;169.38;7.64
(11) 98300-5602;12/07/2025;Produto;vestuário;MASP;-23.561555311491603;-46.655811385018694;Lojas Americanas;Av. Paulista, 2300;279.78;4.31
(11) 98119-6185;13/07/2025;Desconto;vestuário;Semáforo;-23.5624344253024;-46.654422239132295;Havaianas;Av. Paulista, 2439;234.26;62.88
(11) 92982-3208;26/07/2025;Produto;vestuário;Shopping Pátio Paulista;-23.570764533266303;-46.64571503414548;Lojas Americanas;Av. Paulista, 2300;312.93;10.88
(11) 92704-4249;05/07/2025;Desconto;vestuário;MASP;-23.561320727730305;-46.6554383931349;Riachuelo;Av. Paulista, 2277;286.96;46.1
(11) 92550-9156;30/07/2025;Cashback;móveis;MASP;-23.561156702112992;-46.6559289815589;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;742.15;37.11
(11) 92853-1897;20/07/2025;Produto;outros;Semáforo;-23.562005704862298;-46.6543007588093;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;744.22;11.85
(11) 92018-3003;27/07/2025;Desconto;eletrodoméstico;MASP;-23.561419553940695;-46.6559675975916;Kalunga;Rua Augusta, 2220;161.04;33.8
(11) 96026-3917;20/07/2025;Desconto;vestuário;Calçada aleatória;-23.5639031844318;-46.65024816928299;Riachuelo;Av. Paulista, 2277;680.33;248.89
(11) 91702-9573;12/07/2025;Produto;outros;MASP;-23.561258196045692;-46.65542117832611;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;115.78;1.67
(11) 98750-5461;26/07/2025;Cashback;eletrodoméstico;Shopping Pátio Paulista;-23.5705816280445;-46.645530486483295;Kalunga;Rua Augusta, 2220;906.55;45.33
(11) 94574-3423;27/07/2025;Desconto;farmácia;Calçada aleatória;-23.5637929568024;-46.6501203661415;Drogaria São Paulo;Av. Paulista, 1230;107.33;22.03
(11) 93672-2649;30/07/2025;Desconto;restaurante;Calçada aleatória;-23.563932772255402;-46.64999622227971;Subway;Av. Paulista, 2026;516.6;137.9
(11) 92884-3246;31/07/2025;Cashback;móveis;Semáforo;-23.561970697170395;-46.65423190293509;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;733.11;36.66
(11) 93107-4522;20/07/2025;Cashback;vestuário;Estação Consolação;-23.5557636469477;-46.661468600512606;Renner;Av. Paulista, 2230;819.42;40.97
(11) 95067-6017;13/07/2025;Produto;restaurante;Parque Trianon;-23.563576656917604;-46.6567112187521;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;778.95;27.31
(11) 94847-1144;26/07/2025;Cashback;mercado express;MASP;-23.5607680452627;-46.656111204268804;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;934.47;46.72
(11) 95407-6990;20/07/2025;Produto;móveis;MASP;-23.561152303808893;-46.6558259973982;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;848.2;17.83
(11) 97273-2652;27/07/2025;Cashback;restaurante;Semáforo;-23.56134305912;-46.654242489485604;Subway;Av. Paulista, 2026;984.25;49.21
(11) 99391-9611;26/07/2025;Cashback;móveis;Shopping Cidade São Paulo;-23.563408916552607;-46.65248281779359;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;313.06;15.65
(11) 99591-7905;06/07/2025;Cashback;restaurante;Semáforo;-23.562637168717202;-46.65415772650651;Subway;Av. Paulista, 2026;414.38;20.72
(11) 94929-5846;05/07/2025;Cashback;vestuário;Semáforo;-23.5622277397984;-46.65395488186399;Lojas Americanas;Av. Paulista, 2300;950.03;47.5
(11) 94654-6359;05/07/2025;Desconto;vestuário;Semáforo;-23.5618974732072;-46.65343714874822;Riachuelo;Av. Paulista, 2277;550.5;216.91
(11) 91833-5387;26/07/2025;Cashback;eletrodoméstico;Calçada aleatória;-23.563714872848504;-46.650173071096596;Kalunga;Rua Augusta, 2220;497.85;24.89
(11) 95648-7908;05/07/2025;Desconto;mercado express;Parque Trianon;-23.5642815244014;-46.6568514242485;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;702.63;172.8
(11) 93013-8120;13/07/2025;Produto;móveis;Parque Trianon;-23.564408069962106;-46.6564495623702;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;420.24;21.02
(11) 97637-3824;13/07/2025;Desconto;mercado express;Calçada aleatória;-23.563646167963707;-46.6501407526956;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;395.4;112.09
(11) 99649-9801;13/07/2025;Produto;eletrodoméstico;Calçada aleatória;-23.5645139403587;-46.649593838287714;Ponto Frio;Rua da Consolação, 2303;341.25;3.83
(11) 91592-7134;20/07/2025;Cashback;eletrodoméstico;Shopping Pátio Paulista;-23.570583361953496;-46.64527965510641;Ponto Frio;Rua da Consolação, 2303;353.19;17.66
(11) 93003-1810;27/07/2025;Desconto;mercado express;Shopping Cidade São Paulo;-23.5636353282976;-46.652482812506804;Pão de Açúcar;Rua Pamplona, 1704;843.24;101.68
(11) 95518-4510;04/07/2025;Cashback;farmácia;Calçada aleatória;-23.563998426890002;-46.649985905821794;Drogaria São Paulo;Av. Paulista, 1230;712.89;35.64
(11) 99071-1570;19/07/2025;Produto;vestuário;Estação Consolação;-23.555906019641398;-46.661431145020195;Lojas Americanas;Av. Paulista, 2300;426.08;17.35
(11) 92194-9141;26/07/2025;Cashback;vestuário;Calçada aleatória;-23.564320286128797;-46.65004271384551;Renner;Av. Paulista, 2230;277.57;13.88
(11) 92291-9139;12/07/2025;Cashback;outros;MASP;-23.5613779113104;-46.655726668349715;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;366.85;18.34
(11) 95225-4042;19/07/2025;Desconto;vestuário;Semáforo;-23.5617865155365;-46.65433739262751;Havaianas;Av. Paulista, 2439;408.72;72.88
(11) 98399-4636;13/07/2025;Desconto;restaurante;Parque Trianon;-23.564472234251202;-46.65661569695341;Subway;Av. Paulista, 2026;258.94;98.45
(11) 99176-3077;19/07/2025;Desconto;eletrodoméstico;Shopping Pátio Paulista;-23.570449305796394;-46.645875545960905;Ponto Frio;Rua da Consolação, 2303;282.82;137.54
(11) 91018-4941;24/07/2025;Desconto;eletrodoméstico;Calçada aleatória;-23.563534654407302;-46.6499652976097;Kalunga;Rua Augusta, 2220;841.55;97.72
(11) 92674-6861;19/07/2025;Cashback;vestuário;Shopping Pátio Paulista;-23.570195210844695;-46.6456307444555;Riachuelo;Av. Paulista, 2277;360.76;18.04
(11) 96296-7130;13/07/2025;Produto;eletrodoméstico;Parque Trianon;-23.563393775622497;-46.6564723977472;Kalunga;Rua Augusta, 2220;772.32;29.32
(11) 92592-4749;26/07/2025;Cashback;restaurante;Shopping Pátio Paulista;-23.570623689244503;-46.6453595287147;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;393.47;19.67
(21) 91157-3926;02/07/2025;Produto;móveis;Calçada aleatória;-23.563806387215102;-46.6495894105327;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;409.47;24.35
(11) 96462-7431;12/07/2025;Desconto;eletrodoméstico;MASP;-23.561703477038105;-46.65567518456201;Kalunga;Rua Augusta, 2220;648.03;241.78
(11) 98547-2108;20/07/2025;Desconto;vestuário;Semáforo;-23.561682472653896;-46.6545276218459;Riachuelo;Av. Paulista, 2277;790.12;221.09
(11) 94766-3266;27/07/2025;Cashback;eletrodoméstico;Parque Trianon;-23.564366977553796;-46.6576107696533;Kalunga;Rua Augusta, 2220;186.63;9.33
(11) 95923-2094;27/07/2025;Produto;móveis;Calçada aleatória;-23.5640808220503;-46.6497847373232;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;500.87;18.32
(11) 95998-1105;26/07/2025;Cashback;eletrodoméstico;Semáforo;-23.5615492928843;-46.6539777715658;Ponto Frio;Rua da Consolação, 2303;256.25;12.81
(11) 98361-7460;05/07/2025;Produto;farmácia;Semáforo;-23.56151141533629;-46.6544140304374;Drogaria São Paulo;Av. Paulista, 1230;318.38;14.31
(61) 99424-9468;19/07/2025;Desconto;eletrodoméstico;Calçada aleatória;-23.5645110147318;-46.6500166643096;Kalunga;Rua Augusta, 2220;409.29;91.6
(11) 91022-9433;06/07/2025;Desconto;mercado express;Semáforo;-23.561884780365308;-46.6540098084244;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;200.93;72.53
(11) 96340-2411;05/07/2025;Cashback;eletrodoméstico;Parque Trianon;-23.564632232629997;-46.65702573601178;Ponto Frio;Rua da Consolação, 2303;358.61;17.93
(11) 94628-3790;12/07/2025;Desconto;vestuário;Shopping Cidade São Paulo;-23.56354834085011;-46.65210209823529;Renner;Av. Paulista, 2230;296.33;50.64
(11) 91548-9426;12/07/2025;Cashback;mercado express;MASP;-23.5613040205261;-46.6561629639359;Pão de Açúcar;Rua Pamplona, 1704;459.52;22.98
(11) 92898-9225;13/07/2025;Produto;móveis;Semáforo;-23.562154160075202;-46.6543177640565;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;305.25;3.2
(11) 99107-2528;27/07/2025;Cashback;vestuário;Calçada aleatória;-23.56401880372911;-46.64971345730379;Renner;Av. Paulista, 2230;967.6;48.38
(11) 99671-6043;06/07/2025;Desconto;eletrodoméstico;Shopping Pátio Paulista;-23.5708447178139;-46.645499786045306;Ponto Frio;Rua da Consolação, 2303;835.27;255.24
(11) 93187-3938;27/07/2025;Produto;eletrodoméstico;Calçada aleatória;-23.564159077285503;-46.65023786184958;Kalunga;Rua Augusta, 2220;241.64;7.19
(11) 94304-4405;03/07/2025;Cashback;farmácia;Estação Consolação;-23.555803109107902;-46.661928572696695;Drogaria São Paulo;Av. Paulista, 1230;216.42;10.82
(11) 97915-8810;19/07/2025;Cashback;outros;Calçada aleatória;-23.564166094791602;-46.65035936336771;Smart Fit;Av. Paulista, 2006;685.05;34.25
(11) 93530-4547;12/07/2025;Cashback;vestuário;Calçada aleatória;-23.5634105824601;-46.64998942093439;Havaianas;Av. Paulista, 2439;521.22;26.06
(11) 97045-8309;27/07/2025;Cashback;restaurante;Parque Trianon;-23.564221917652404;-46.65693480602669;Subway;Av. Paulista, 2026;820.12;41.01
(11) 93891-2754;06/07/2025;Desconto;vestuário;Semáforo;-23.5620336984149;-46.654066290879804;Riachuelo;Av. Paulista, 2277;434.15;87.42
(11) 92622-4738;20/07/2025;Produto;eletrodoméstico;Estação Consolação;-23.555586749989903;-46.66139074768691;Kalunga;Rua Augusta, 2220;940.86;25.88
(11) 91284-9284;13/07/2025;Desconto;vestuário;Shopping Cidade São Paulo;-23.563316150344203;-46.652475745472096;Renner;Av. Paulista, 2230;786.49;236.41
(11) 98076-6289;20/07/2025;Cashback;outros;Parque Trianon;-23.564094515509094;-46.657689576349384;Smart Fit;Av. Paulista, 2006;989.48;49.47
(11) 97134-5655;19/07/2025;Produto;restaurante;Calçada aleatória;-23.564454557318605;-46.64958993771971;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;146.65;3.27
(11) 95156-5589;26/07/2025;Cashback;mercado express;MASP;-23.560920509685896;-46.65595571081179;Pão de Açúcar;Rua Pamplona, 1704;200.83;10.04
(11) 97725-6499;19/07/2025;Desconto;mercado express;MASP;-23.561241032911006;-46.65578762495359;Pão de Açúcar;Rua Pamplona, 1704;153.94;28.19
(11) 94832-9063;19/07/2025;Produto;farmácia;MASP;-23.560490335757397;-46.6555451275265;Drogaria São Paulo;Av. Paulista, 1230;144.31;8.29
(11) 92673-5348;20/07/2025;Produto;vestuário;Semáforo;-23.562038375277393;-46.654286662132094;Renner;Av. Paulista, 2230;441.52;24.13
(11) 98247-5300;20/07/2025;Cashback;eletrodoméstico;Shopping Cidade São Paulo;-23.563638933896005;-46.6522419609092;Ponto Frio;Rua da Consolação, 2303;971.06;48.55
(11) 94286-2454;26/07/2025;Desconto;outros;Shopping Pátio Paulista;-23.5707759052235;-46.646077676112796;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;637.11;127.43
(11) 98827-5106;20/07/2025;Produto;móveis;Calçada aleatória;-23.564193971865198;-46.65032446440098;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;655.77;20.19
(11) 96749-1181;05/07/2025;Desconto;eletrodoméstico;Parque Trianon;-23.563505857509398;-46.656734508072894;Kalunga;Rua Augusta, 2220;699.96;347.56
(11) 99744-1639;20/07/2025;Cashback;farmácia;Parque Trianon;-23.564014391792306;-46.656555016758304;Drogaria São Paulo;Av. Paulista, 1230;538.21;26.91
(31) 92255-4995;05/07/2025;Produto;farmácia;Estação Consolação;-23.5557477895077;-46.661876385260406;Drogaria São Paulo;Av. Paulista, 1230;285.36;9.66
(11) 91747-5841;04/07/2025;Produto;vestuário;Calçada aleatória;-23.563543062776798;-46.64983832698681;Riachuelo;Av. Paulista, 2277;320.55;3.74
(11) 93525-1541;27/07/2025;Desconto;outros;Shopping Cidade São Paulo;-23.563468173846296;-46.6523601016034;Smart Fit;Av. Paulista, 2006;659.21;317.25
(11) 95852-1079;19/07/2025;Desconto;outros;MASP;-23.561676685475998;-46.6562958399192;Smart Fit;Av. Paulista, 2006;427.53;124.26
(11) 93805-5364;30/07/2025;Produto;móveis;MASP;-23.5611361467357;-46.65530817500779;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;624.48;25.42
(11) 94033-7516;09/07/2025;Desconto;eletrodoméstico;Calçada aleatória;-23.5644195702721;-46.6498311092289;Ponto Frio;Rua da Consolação, 2303;888.75;119.78
(11) 92915-5200;20/07/2025;Desconto;vestuário;Calçada aleatória;-23.564195192770704;-46.6501461376151;Lojas Americanas;Av. Paulista, 2300;812.78;197.54
(11) 99737-8160;20/07/2025;Produto;farmácia;MASP;-23.561591718177187;-46.6561401972309;Drogaria São Paulo;Av. Paulista, 1230;332.54;10.8
(11) 97751-4022;12/07/2025;Produto;vestuário;Parque Trianon;-23.563997443511607;-46.657248285034896;Havaianas;Av. Paulista, 2439;677.89;10.89
(11) 94423-4060;26/07/2025;Desconto;vestuário;Semáforo;-23.561918862952197;-46.65401507143279;Havaianas;Av. Paulista, 2439;850.98;174.36
(11) 95430-1570;26/07/2025;Desconto;restaurante;Semáforo;-23.562071684413997;-46.6542722690986;Subway;Av. Paulista, 2026;805.86;384.38
(11) 99981-5211;27/07/2025;Desconto;vestuário;Shopping Pátio Paulista;-23.5707220313991;-46.645424382632214;Riachuelo;Av. Paulista, 2277;495.76;89.31
(11) 91927-2821;31/07/2025;Cashback;restaurante;MASP;-23.561263724843702;-46.656174266573395;Subway;Av. Paulista, 2026;710.87;35.54
(11) 91803-8879;06/07/2025;Cashback;vestuário;Shopping Pátio Paulista;-23.5705192003083;-46.645425583862895;Riachuelo;Av. Paulista, 2277;960.54;48.03
(11) 93429-5120;13/07/2025;Cashback;móveis;Calçada aleatória;-23.564500821584307;-46.64983699194221;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;156.48;7.82
(11) 91308-1139;19/07/2025;Produto;eletrodoméstico;Parque Trianon;-23.564210787127603;-46.65682782039939;Ponto Frio;Rua da Consolação, 2303;232.83;5.55
(11) 97084-8299;20/07/2025;Desconto;restaurante;Calçada aleatória;-23.5642289777469;-46.6505414646302;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;902.03;305.51
(11) 99639-8634;17/07/2025;Cashback;outros;Calçada aleatória;-23.564488262731295;-46.64998557451601;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;640.58;32.03
(11) 95578-8085;27/07/2025;Produto;mercado express;MASP;-23.561336083249397;-46.65615229498751;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;295.48;7.02
(11) 93478-8911;06/07/2025;Desconto;móveis;MASP;-23.561222422262297;-46.6563794560186;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;886.48;412.88
(11) 91687-6066;26/07/2025;Produto;restaurante;Shopping Cidade São Paulo;-23.563176823939507;-46.652666304859906;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;666.55;37.04
(11) 91071-8425;13/07/2025;Produto;mercado express;Shopping Pátio Paulista;-23.570744550832302;-46.64563678039861;Pão de Açúcar;Rua Pamplona, 1704;229.16;2.88
(11) 98466-9010;13/07/2025;Cashback;mercado express;Shopping Pátio Paulista;-23.57080712400951;-46.6457663666632;Pão de Açúcar;Rua Pamplona, 1704;263.06;13.15
(11) 97395-6368;12/07/2025;Produto;móveis;Semáforo;-23.561698112157195;-46.65417306756082;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;375.33;19.48
(21) 96567-8403;06/07/2025;Cashback;eletrodoméstico;Semáforo;-23.561749292366304;-46.6543389120564;Kalunga;Rua Augusta, 2220;158.28;7.91
(41) 95580-8333;26/07/2025;Produto;restaurante;Semáforo;-23.5618410587466;-46.653567529413806;Subway;Av. Paulista, 2026;666.02;38.39
(71) 97161-8010;17/07/2025;Produto;vestuário;Calçada aleatória;-23.56474149335;-46.6502390685766;Havaianas;Av. Paulista, 2439;605.79;32.54
(11) 98113-4506;12/07/2025;Desconto;móveis;Calçada aleatória;-23.563826878361805;-46.6500609136158;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;271.6;89.8
(11) 93227-2142;26/07/2025;Desconto;restaurante;Semáforo;-23.561888656237898;-46.65418119555599;Subway;Av. Paulista, 2026;818.6;366.62
(11) 91297-5491;26/07/2025;Produto;eletrodoméstico;MASP;-23.561388023063696;-46.655927703170605;Kalunga;Rua Augusta, 2220;816.42;12.57
(11) 92419-8482;05/07/2025;Cashback;vestuário;Parque Trianon;-23.5636616653815;-46.656922673747005;Havaianas;Av. Paulista, 2439;922.41;46.12
(11) 93792-7934;16/07/2025;Desconto;farmácia;Estação Consolação;-23.5556697192013;-46.66174156308981;Drogaria São Paulo;Av. Paulista, 1230;898.39;103.78
(11) 91921-8819;06/07/2025;Desconto;farmácia;MASP;-23.561560281867195;-46.65601076745631;Drogaria São Paulo;Av. Paulista, 1230;885.12;327.9
(11) 97984-2678;26/07/2025;Desconto;restaurante;Semáforo;-23.561881664357195;-46.6541262953442;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;472.5;111.91
(11) 99166-1004;04/07/2025;Produto;restaurante;Calçada aleatória;-23.5639130675429;-46.649377379760395;Subway;Av. Paulista, 2026;153.85;7.1
(11) 91496-1836;07/07/2025;Cashback;vestuário;Estação Consolação;-23.5555096625889;-46.66171580705961;Riachuelo;Av. Paulista, 2277;411.1;20.56
(11) 96229-5322;12/07/2025;Produto;outros;Shopping Cidade São Paulo;-23.562796635823297;-46.6524254226119;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;349.62;19.55
(11) 96908-3309;04/07/2025;Cashback;mercado express;Estação Consolação;-23.556382437360494;-46.6619204258932;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;749.82;37.49
(11) 94654-5184;19/07/2025;Produto;eletrodoméstico;Calçada aleatória;-23.5645612375763;-46.650105454045196;Kalunga;Rua Augusta, 2220;352.4;19.84
(31) 95800-5138;19/07/2025;Desconto;mercado express;Calçada aleatória;-23.5639944744862;-46.649497068806305;Pão de Açúcar;Rua Pamplona, 1704;475.48;150.59
(11) 98948-2300;02/07/2025;Desconto;vestuário;Calçada aleatória;-23.563901921787807;-46.6500657301586;Riachuelo;Av. Paulista, 2277;877.95;214.49
(41) 97355-8860;19/07/2025;Produto;mercado express;Estação Consolação;-23.5555221783256;-46.66228134059271;Pão de Açúcar;Rua Pamplona, 1704;703.34;25.7
(11) 97292-4115;13/07/2025;Produto;restaurante;MASP;-23.561343315632502;-46.655649740441795;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;178.95;8.95
(11) 92910-9766;06/07/2025;Produto;outros;Estação Consolação;-23.556214575873696;-46.661274873787;Smart Fit;Av. Paulista, 2006;452.04;23.67
(11) 92603-2896;20/07/2025;Desconto;vestuário;Parque Trianon;-23.5639104510777;-46.6571235863741;Riachuelo;Av. Paulista, 2277;641.82;311.39
(11) 98426-4239;06/07/2025;Produto;vestuário;Calçada aleatória;-23.5638101654401;-46.649318792142594;Lojas Americanas;Av. Paulista, 2300;165.09;3.76
